JobNum,SalesOrder,CustomerID,PartNum,Revision,JobStatus,Priority,QtyOrdered,QtyCompleted,QtyScrapped,PlannedStart,DueDate,CloseDate,Notes
J26-00523,SO26-25473,CUST0014,ASSY-5339,A,Closed,Normal,46,39,1,2026-01-08T02:57:04.991333+00:00,2026-01-11T03:05:13.157769+00:00,2026-01-08T17:46:02.334899+00:00,Use new fixture
J26-00524,SO26-51045,CUST0028,SHAFT-4611,D,Closed,Normal,38,31,1,2026-01-08T03:19:44.019757+00:00,2026-01-08T20:05:44.867143+00:00,2026-01-09T01:27:20.966292+00:00,First article required
J26-00525,SO26-92675,CUST0006,SHAFT-6977,C,Closed,Normal,282,264,7,2026-01-08T00:02:01.648680+00:00,2026-01-11T01:08:16.526030+00:00,2026-01-09T05:20:12.227203+00:00,
J26-00526,SO26-14641,CUST0021,ASSY-5562,A,Closed,Hot,87,78,1,2026-01-07T22:46:38.405283+00:00,2026-01-13T08:15:08.468832+00:00,2026-01-09T04:48:11.624236+00:00,
J26-00527,SO26-89764,CUST0027,VALVE-5889,A,Closed,Normal,2,2,0,2026-01-08T01:13:55.706877+00:00,2026-01-11T02:43:36.833472+00:00,2026-01-08T07:35:43.321795+00:00,
J26-00528,SO26-79539,CUST0025,PLATE-7924,B,Closed,Normal,2,2,0,2026-01-08T03:28:31.578672+00:00,2026-01-12T05:04:32.851038+00:00,2026-01-08T17:24:53.639045+00:00,Customer expedite
J26-00529,SO26-98892,CUST0004,ASSY-2290,B,Closed,Normal,43,41,0,2026-01-07T22:29:50.477792+00:00,2026-01-10T13:53:58.535190+00:00,2026-01-09T06:55:51.672364+00:00,
J26-00530,SO26-26486,CUST0012,ASSY-9179,C,Closed,Normal,29,27,1,2026-01-08T03:50:43.260380+00:00,2026-01-12T09:01:34.982956+00:00,2026-01-09T03:39:38.095345+00:00,Use new fixture
J26-00531,SO26-21828,CUST0026,SHAFT-5386,A,Closed,Normal,30,27,1,2026-01-08T03:14:11.251439+00:00,2026-01-12T10:20:22.418459+00:00,2026-01-09T03:35:26.827136+00:00,
J26-00532,SO26-19507,CUST0017,SHAFT-2982,A,Closed,Normal,210,185,5,2026-01-08T00:35:01.876936+00:00,2026-01-10T04:43:54.913288+00:00,2026-01-08T23:18:45.519495+00:00,
J26-00533,SO26-82277,CUST0012,ASSY-4657,C,Closed,Normal,7,6,0,2026-01-07T23:01:34.936562+00:00,2026-01-08T17:04:44.592026+00:00,2026-01-08T20:19:39.401339+00:00,Customer expedite
J26-00534,SO26-41455,CUST0007,ASSY-5040,E,Closed,Normal,10,9,0,2026-01-08T04:37:19.555744+00:00,2026-01-08T01:00:05.388425+00:00,2026-01-09T07:39:45.389880+00:00,
J26-00535,SO26-80671,CUST0025,PN-8962,C,Closed,Normal,34,29,0,2026-01-07T23:53:35.724483+00:00,2026-01-13T01:32:57.410140+00:00,2026-01-08T12:35:58.830583+00:00,First article required
J26-00536,SO26-38250,CUST0014,HOUS-2040,B,Closed,Normal,2,2,0,2026-01-08T00:45:45.824763+00:00,2026-01-13T11:44:56.544642+00:00,2026-01-08T22:48:46.573342+00:00,
J26-00537,SO26-92847,CUST0008,VALVE-6925,A,Closed,Normal,25,25,0,2026-01-08T01:35:22.321877+00:00,2026-01-11T13:28:48.659690+00:00,2026-01-08T16:43:03.984090+00:00,Customer expedite
J26-00538,SO26-75670,CUST0025,SHAFT-7252,D,Closed,Normal,9,7,0,2026-01-08T03:06:56.566679+00:00,2026-01-08T16:44:47.293647+00:00,2026-01-08T14:00:41.593651+00:00,
J26-00539,SO26-47723,CUST0028,PLATE-4598,A,Closed,Normal,71,60,0,2026-01-08T00:27:23.451785+00:00,2026-01-11T14:14:46.625663+00:00,2026-01-09T08:05:55.672158+00:00,
J26-00540,SO26-16866,CUST0003,HOUS-5803,A,Closed,Normal,4,3,0,2026-01-08T05:09:41.202715+00:00,2026-01-09T03:09:04.803398+00:00,2026-01-08T09:18:45.477674+00:00,Use new fixture
J26-00541,SO26-51063,CUST0027,BRKT-6635,A,Closed,Normal,5,4,0,2026-01-08T03:22:17.416190+00:00,2026-01-10T16:25:09.571554+00:00,2026-01-08T18:58:36.882328+00:00,First article required
J26-00542,SO26-17235,CUST0011,ASSY-9348,A,Closed,Normal,4,4,0,2026-01-08T02:00:49.019687+00:00,2026-01-10T00:17:36.400019+00:00,2026-01-08T16:21:05.943293+00:00,
J26-00543,SO26-75555,CUST0005,SHAFT-4006,C,Closed,Normal,12,11,0,2026-01-08T03:56:54.556191+00:00,2026-01-12T04:07:53.304421+00:00,2026-01-09T01:08:29.849753+00:00,Engineering hold
J26-00544,SO26-86382,CUST0023,ASSY-5339,A,Closed,Rush,7,6,0,2026-01-08T06:50:18.169668+00:00,2026-01-11T16:31:40.468130+00:00,2026-01-08T19:18:28.457921+00:00,
J26-00545,SO26-22817,CUST0014,SHAFT-7252,D,Closed,Normal,4,4,0,2026-01-08T03:58:12.100692+00:00,2026-01-12T04:55:04.454140+00:00,2026-01-08T12:50:09.290624+00:00,Use new fixture
J26-00546,SO26-12529,CUST0029,VALVE-1771,A,Closed,Normal,6,6,0,2026-01-08T06:49:12.111252+00:00,2026-01-13T11:45:49.548993+00:00,2026-01-09T06:42:09.257038+00:00,First article required
J26-00547,SO26-36376,CUST0027,VALVE-3646,D,Closed,Normal,103,87,2,2026-01-08T05:56:30.465442+00:00,2026-01-11T03:20:56.218028+00:00,2026-01-09T10:43:59.152394+00:00,First article required
J26-00548,SO26-98179,CUST0014,VALVE-6573,C,Closed,Normal,10,9,0,2026-01-08T03:28:10.371668+00:00,2026-01-12T12:21:28.134216+00:00,2026-01-08T18:43:36.749705+00:00,
J26-00549,SO26-27993,CUST0016,HOUS-3705,A,Closed,Rush,62,60,2,2026-01-08T08:27:06.280625+00:00,2026-01-09T07:23:19.484866+00:00,2026-01-09T05:42:47.269720+00:00,
J26-00550,SO26-75768,CUST0028,ASSY-7065,B,Closed,Normal,7,6,0,2026-01-08T04:06:45.176985+00:00,2026-01-09T05:42:00.870543+00:00,2026-01-09T02:59:34.413395+00:00,First article required
J26-00551,SO26-79836,CUST0008,VALVE-6514,A,Closed,Rush,4,4,0,2026-01-08T03:57:07.789937+00:00,2026-01-11T05:04:31.881821+00:00,2026-01-09T01:00:53.948208+00:00,
J26-00552,SO26-23268,CUST0007,PLATE-9830,D,Closed,Normal,32,30,1,2026-01-08T03:05:55.952411+00:00,2026-01-09T14:46:33.225043+00:00,2026-01-08T16:53:03.095733+00:00,Use new fixture
J26-00553,SO26-64850,CUST0014,SHAFT-3591,B,Closed,Normal,73,60,1,2026-01-08T06:54:42.452924+00:00,2026-01-09T13:38:45.539514+00:00,2026-01-08T15:20:04.912180+00:00,
J26-00554,SO26-63274,CUST0021,ASSY-2290,B,Closed,Normal,11,9,0,2026-01-08T06:01:11.933308+00:00,2026-01-12T21:52:28.624612+00:00,2026-01-09T03:39:38.130785+00:00,Customer expedite
J26-00555,SO26-89959,CUST0023,ASSY-9279,A,Closed,Normal,15,13,0,2026-01-08T06:26:01.787759+00:00,2026-01-13T07:54:58.174951+00:00,2026-01-09T10:38:38.701505+00:00,First article required
J26-00556,SO26-43328,CUST0003,VALVE-6514,A,Closed,Hot,5,4,0,2026-01-08T05:56:51.987737+00:00,2026-01-10T16:09:49.789965+00:00,2026-01-08T17:07:46.798205+00:00,Customer expedite
J26-00557,SO26-52167,CUST0005,PN-1488,B,Closed,Normal,8,7,0,2026-01-08T08:11:12.671525+00:00,2026-01-12T05:40:32.629121+00:00,2026-01-08T21:33:11.691513+00:00,
J26-00558,SO26-23169,CUST0015,HOUS-5010,A,Closed,Normal,4,3,0,2026-01-08T05:32:23.885426+00:00,2026-01-09T04:06:33.594472+00:00,2026-01-08T19:17:43.677985+00:00,
J26-00559,SO26-20226,CUST0028,PN-6539,D,Closed,Normal,138,131,1,2026-01-08T06:26:50.559864+00:00,2026-01-11T18:00:26.427700+00:00,2026-01-09T06:30:24.592007+00:00,
J26-00560,SO26-43452,CUST0020,PN-6947,A,Closed,Rush,16,16,0,2026-01-08T10:15:47.729709+00:00,2026-01-08T00:27:25.191263+00:00,2026-01-08T16:07:11.382661+00:00,
J26-00561,SO26-50281,CUST0029,PLATE-2169,A,Closed,Normal,6,6,0,2026-01-08T06:15:31.897803+00:00,2026-01-09T03:20:59.861219+00:00,2026-01-09T03:16:18.357103+00:00,Engineering hold
J26-00562,SO26-98259,CUST0013,PN-6310,A,Closed,Hot,10,9,0,2026-01-08T10:23:01.692179+00:00,2026-01-08T21:50:24.488150+00:00,2026-01-08T15:38:09.744132+00:00,Use new fixture
J26-00563,SO26-22164,CUST0003,VALVE-6514,A,Closed,Hot,2,2,0,2026-01-08T10:57:56.837225+00:00,2026-01-10T09:13:09.078742+00:00,2026-01-08T15:04:11.723757+00:00,
J26-00564,SO26-23390,CUST0014,SHAFT-2982,A,Closed,Normal,96,81,2,2026-01-08T10:19:19.208866+00:00,2026-01-11T22:58:13.419840+00:00,2026-01-08T23:25:11.211696+00:00,Engineering hold
J26-00565,SO26-24795,CUST0011,VALVE-6038,D,Closed,Rush,17,17,0,2026-01-08T10:25:47.400076+00:00,2026-01-13T21:10:16.970704+00:00,2026-01-08T21:33:40.143067+00:00,
J26-00566,SO26-88617,CUST0030,HOUS-3045,D,Closed,Normal,2,2,0,2026-01-08T06:48:57.407487+00:00,2026-01-14T06:16:55.988935+00:00,2026-01-09T06:41:26.548040+00:00,
J26-00567,SO26-52612,CUST0024,HOUS-4608,B,Closed,Normal,3,3,0,2026-01-08T07:37:19.558170+00:00,2026-01-10T05:12:11.151798+00:00,2026-01-09T10:43:31.661435+00:00,
J26-00568,SO26-64428,CUST0001,VALVE-5741,A,Closed,Normal,4,4,0,2026-01-08T11:43:50.836916+00:00,2026-01-11T00:27:36.956597+00:00,2026-01-08T15:36:28.092071+00:00,Use new fixture
J26-00569,SO26-21419,CUST0010,VALVE-2133,B,Closed,Normal,23,20,1,2026-01-08T11:54:46.168131+00:00,2026-01-10T12:11:43.312517+00:00,2026-01-09T11:33:47.890928+00:00,First article required
J26-00570,SO26-41475,CUST0020,ASSY-4527,E,Closed,Normal,6,5,0,2026-01-08T13:08:11.475898+00:00,2026-01-09T21:42:47.277876+00:00,2026-01-09T03:08:05.949955+00:00,First article required
J26-00571,SO26-74930,CUST0026,ASSY-9179,C,Closed,Normal,28,24,1,2026-01-08T06:58:53.415350+00:00,2026-01-09T20:04:48.526605+00:00,2026-01-09T00:18:31.459633+00:00,
J26-00572,SO26-47582,CUST0015,ASSY-2545,D,Closed,Normal,42,34,0,2026-01-08T07:43:04.221365+00:00,2026-01-13T03:12:24.124784+00:00,2026-01-08T17:18:12.422792+00:00,
J26-00573,SO26-95478,CUST0007,SHAFT-5386,A,Closed,Rush,162,138,4,2026-01-08T11:19:16.873416+00:00,2026-01-09T10:55:51.977668+00:00,2026-01-09T00:38:21.934863+00:00,First article required
J26-00574,SO26-89535,CUST0011,ASSY-8787,B,Closed,Hot,9,7,0,2026-01-08T07:36:56.019166+00:00,2026-01-12T05:46:39.658944+00:00,2026-01-09T05:58:27.979790+00:00,
J26-00575,SO26-14965,CUST0014,HOUS-1434,E,Closed,Normal,56,54,1,2026-01-08T08:01:05.955071+00:00,2026-01-12T09:54:33.185233+00:00,2026-01-09T18:30:18.772026+00:00,
J26-00576,SO26-34081,CUST0004,SHAFT-2584,A,Closed,Normal,15,15,0,2026-01-08T13:43:56.067546+00:00,2026-01-12T07:39:20.802524+00:00,2026-01-09T06:59:42.863759+00:00,Customer expedite
J26-00577,SO26-62337,CUST0015,VALVE-6038,D,Closed,Normal,14,12,0,2026-01-08T11:03:54.667416+00:00,2026-01-11T08:34:38.676667+00:00,2026-01-09T14:00:53.541265+00:00,Engineering hold
J26-00578,SO26-21058,CUST0003,PN-7596,B,Closed,Normal,55,51,2,2026-01-08T14:24:33.147245+00:00,2026-01-11T15:27:20.227861+00:00,2026-01-08T23:25:16.884217+00:00,First article required
J26-00579,SO26-47649,CUST0027,BRKT-5552,B,Closed,Normal,49,46,1,2026-01-08T12:24:05.454650+00:00,2026-01-09T14:37:36.009590+00:00,2026-01-09T02:07:52.483612+00:00,Customer expedite
J26-00580,SO26-21580,CUST0021,ASSY-2290,B,Closed,Normal,107,94,1,2026-01-08T14:22:47.692361+00:00,2026-01-11T07:45:47.178862+00:00,2026-01-09T09:14:15.099220+00:00,Customer expedite
J26-00581,SO26-77673,CUST0026,ASSY-3621,A,Closed,Normal,12,10,0,2026-01-08T11:52:19.397335+00:00,2026-01-09T15:35:09.381037+00:00,2026-01-09T17:57:05.494574+00:00,
J26-00582,SO26-62079,CUST0029,HOUS-5010,A,Closed,Normal,20,17,0,2026-01-08T14:15:45.876215+00:00,2026-01-09T16:21:07.484730+00:00,2026-01-09T09:56:16.877911+00:00,Use new fixture
J26-00583,SO26-36889,CUST0011,SHAFT-2604,A,Closed,Rush,39,31,0,2026-01-08T12:11:50.615523+00:00,2026-01-08T09:30:06.467121+00:00,2026-01-09T20:52:18.837882+00:00,
J26-00584,SO26-64613,CUST0018,ASSY-8744,B,Closed,Normal,40,32,0,2026-01-08T18:12:00.118472+00:00,2026-01-11T03:14:35.834363+00:00,2026-01-09T12:03:10.327927+00:00,Engineering hold
J26-00585,SO26-16286,CUST0004,VALVE-2790,D,Closed,Normal,12,10,0,2026-01-08T16:20:14.512951+00:00,2026-01-10T10:27:39.754902+00:00,2026-01-09T04:37:37.158261+00:00,
J26-00586,SO26-70723,CUST0011,SHAFT-5554,A,Closed,Normal,13,11,0,2026-01-08T12:15:44.810140+00:00,2026-01-11T13:52:34.899945+00:00,2026-01-09T14:19:47.123461+00:00,
J26-00587,SO26-25383,CUST0003,SHAFT-7118,E,Closed,Normal,6,5,0,2026-01-08T19:37:20.788860+00:00,2026-01-09T13:40:50.264864+00:00,2026-01-09T03:58:47.322438+00:00,
J26-00588,SO26-57852,CUST0020,HOUS-5119,B,Closed,Normal,6,5,0,2026-01-08T15:00:53.785319+00:00,2026-01-10T04:06:25.147067+00:00,2026-01-08T23:32:41.329569+00:00,
J26-00589,SO26-45401,CUST0010,VALVE-7669,C,Closed,Normal,15,13,0,2026-01-08T17:02:33.258461+00:00,2026-01-13T13:52:28.260863+00:00,2026-01-09T11:57:14.129632+00:00,
J26-00590,SO26-14400,CUST0005,VALVE-6168,D,Closed,Normal,27,22,0,2026-01-08T17:46:14.010062+00:00,2026-01-10T00:32:03.320443+00:00,2026-01-09T06:28:11.342796+00:00,
J26-00591,SO26-19737,CUST0021,ASSY-2545,D,Closed,Normal,29,23,0,2026-01-08T16:34:53.318326+00:00,2026-01-09T06:44:51.717367+00:00,2026-01-09T19:05:17.295891+00:00,
J26-00592,SO26-62400,CUST0018,HOUS-9689,B,Closed,Hot,6,5,0,2026-01-08T20:30:26.724234+00:00,2026-01-13T20:36:00.522626+00:00,2026-01-09T03:23:54.870886+00:00,First article required
J26-00593,SO26-25060,CUST0014,PLATE-5315,C,Closed,Normal,15,13,0,2026-01-08T18:00:20.661404+00:00,2026-01-14T12:58:21.324604+00:00,2026-01-09T07:14:29.519142+00:00,Customer expedite
J26-00594,SO26-33108,CUST0004,ASSY-9279,A,Closed,Normal,4,4,0,2026-01-08T16:49:48.004063+00:00,2026-01-11T23:07:13.214128+00:00,2026-01-09T09:27:15.724956+00:00,Engineering hold
J26-00595,SO26-41376,CUST0007,VALVE-1887,D,Closed,Normal,11,10,0,2026-01-08T19:22:46.635965+00:00,2026-01-10T06:33:45.693129+00:00,2026-01-09T13:34:46.901953+00:00,Use new fixture
J26-00596,SO26-36264,CUST0003,ASSY-5339,A,Closed,Normal,4,3,0,2026-01-08T20:30:14.150054+00:00,2026-01-12T13:46:18.758681+00:00,2026-01-09T20:47:06.986379+00:00,
J26-00597,SO26-72742,CUST0025,SHAFT-7252,D,Closed,Normal,39,34,1,2026-01-08T18:24:10.794372+00:00,2026-01-09T12:41:19.125310+00:00,2026-01-09T18:19:02.916195+00:00,
J26-00598,SO26-88496,CUST0017,SHAFT-8651,C,Closed,Normal,61,59,1,2026-01-08T20:12:44.135535+00:00,2026-01-12T17:07:58.490010+00:00,2026-01-09T23:06:05.112544+00:00,Customer expedite
J26-00599,SO26-24068,CUST0014,VALVE-9317,B,Closed,Rush,6,5,0,2026-01-08T20:14:07.620362+00:00,2026-01-09T22:50:34.037507+00:00,2026-01-09T02:32:55.610290+00:00,
J26-00600,SO26-89796,CUST0002,PLATE-9935,A,Closed,Normal,1,1,0,2026-01-08T18:56:39.636590+00:00,2026-01-12T08:52:48.803773+00:00,2026-01-09T12:41:35.516454+00:00,Engineering hold
J26-00601,SO26-31202,CUST0015,PLATE-8527,B,Closed,Normal,10,8,0,2026-01-08T18:24:47.735586+00:00,2026-01-08T10:56:59.101900+00:00,2026-01-09T22:24:49.844058+00:00,
J26-00602,SO26-55154,CUST0024,PN-9423,A,Closed,Normal,3,3,0,2026-01-08T21:40:11.468024+00:00,2026-01-14T08:50:18.867748+00:00,2026-01-09T03:28:21.442317+00:00,Use new fixture
J26-00603,SO26-37875,CUST0004,PN-6947,A,Closed,Normal,10,8,0,2026-01-08T20:07:06.023292+00:00,2026-01-09T14:37:42.880342+00:00,2026-01-09T02:08:30.607616+00:00,Use new fixture
J26-00604,SO26-59957,CUST0020,HOUS-2040,B,Closed,Normal,1,1,0,2026-01-08T22:16:12.198922+00:00,2026-01-11T17:44:03.896616+00:00,2026-01-09T12:55:42.853246+00:00,
J26-00605,SO26-99011,CUST0029,HOUS-7543,A,Closed,Normal,10,9,0,2026-01-08T19:57:34.060782+00:00,2026-01-09T20:29:32.597138+00:00,2026-01-09T15:06:13.624577+00:00,
J26-00606,SO26-89996,CUST0008,ASSY-8787,B,Closed,Normal,5,5,0,2026-01-08T23:48:49.195604+00:00,2026-01-09T01:58:47.077078+00:00,2026-01-09T08:00:03.901676+00:00,Customer expedite
J26-00607,SO26-62670,CUST0017,SHAFT-2489,B,Closed,Normal,5,4,0,2026-01-08T21:12:51.200485+00:00,2026-01-11T10:24:48.373927+00:00,2026-01-09T14:44:17.010127+00:00,
J26-00608,SO26-99578,CUST0028,ASSY-2235,A,Closed,Normal,8,7,0,2026-01-08T20:13:56.403377+00:00,2026-01-11T14:19:14.658391+00:00,2026-01-09T10:35:33.949031+00:00,Customer expedite
J26-00609,SO26-46847,CUST0005,ASSY-4657,C,Closed,Normal,84,69,0,2026-01-09T01:38:49.078521+00:00,2026-01-10T10:22:32.559572+00:00,2026-01-10T03:15:27.269422+00:00,
J26-00610,SO26-58704,CUST0005,PN-4582,C,Closed,Normal,3,3,0,2026-01-09T03:26:10.032964+00:00,2026-01-11T05:24:32.506242+00:00,2026-01-10T02:35:11.622608+00:00,Engineering hold
J26-00611,SO26-16868,CUST0025,SHAFT-8651,C,Closed,Normal,3,3,0,2026-01-09T03:24:21.357427+00:00,2026-01-12T05:27:53.317427+00:00,2026-01-09T12:13:42.198921+00:00,
J26-00612,SO26-45966,CUST0022,VALVE-6573,C,Closed,Normal,21,19,0,2026-01-09T00:54:42.943896+00:00,2026-01-11T06:05:29.493094+00:00,2026-01-09T17:41:05.653690+00:00,Use new fixture
J26-00613,SO26-72094,CUST0012,SHAFT-9479,A,Closed,Normal,8,7,0,2026-01-08T22:55:01.060053+00:00,2026-01-13T20:26:41.408844+00:00,2026-01-09T16:45:59.202865+00:00,
J26-00614,SO26-73296,CUST0004,HOUS-8668,A,Closed,Normal,12,10,0,2026-01-09T02:55:49.338223+00:00,2026-01-14T08:15:19.300899+00:00,2026-01-10T01:01:27.060074+00:00,
J26-00615,SO26-68389,CUST0019,ASSY-8573,A,Closed,Rush,8,8,0,2026-01-09T00:56:09.623329+00:00,2026-01-10T14:20:27.664838+00:00,2026-01-09T16:44:23.559752+00:00,
J26-00616,SO26-79258,CUST0024,BRKT-4432,A,Closed,Normal,21,17,0,2026-01-09T04:22:43.231323+00:00,2026-01-10T15:29:04.816103+00:00,2026-01-10T05:58:50.600252+00:00,
J26-00617,SO26-48120,CUST0005,SHAFT-5386,A,Closed,Normal,6,5,0,2026-01-08T22:32:10.879038+00:00,2026-01-14T17:53:18.384329+00:00,2026-01-09T13:44:09.511132+00:00,Customer expedite
J26-00618,SO26-40328,CUST0012,HOUS-5010,A,Closed,Hot,5,4,0,2026-01-08T23:22:38.734349+00:00,2026-01-10T10:38:22.277392+00:00,2026-01-09T14:55:54.893731+00:00,Use new fixture
J26-00619,SO26-29015,CUST0005,SHAFT-1053,B,Closed,Normal,55,45,0,2026-01-08T22:37:45.253684+00:00,2026-01-14T19:04:05.550653+00:00,2026-01-09T17:33:00.974009+00:00,
J26-00620,SO26-60502,CUST0002,HOUS-3927,A,Closed,Normal,3,3,0,2026-01-09T03:11:54.657399+00:00,2026-01-13T11:31:35.920151+00:00,2026-01-10T03:24:39.664839+00:00,First article required
J26-00621,SO26-59999,CUST0002,HOUS-3803,C,Closed,Hot,4,3,0,2026-01-09T02:33:31.006526+00:00,2026-01-13T21:33:44.347700+00:00,2026-01-09T08:37:29.906010+00:00,
J26-00622,SO26-33784,CUST0011,PN-2519,A,Closed,Normal,7,6,0,2026-01-09T05:22:08.083795+00:00,2026-01-10T12:18:26.767065+00:00,2026-01-09T15:38:36.596230+00:00,Customer expedite
J26-00623,SO26-71949,CUST0007,PN-4814,A,Closed,Hot,18,18,0,2026-01-09T04:59:22.417905+00:00,2026-01-08T14:55:13.119903+00:00,2026-01-10T05:27:43.684308+00:00,
J26-00624,SO26-70606,CUST0016,SHAFT-1319,A,Closed,Normal,7,6,0,2026-01-09T04:55:42.607074+00:00,2026-01-11T10:31:29.817323+00:00,2026-01-09T16:04:11.647329+00:00,
J26-00625,SO26-36269,CUST0007,BRKT-8579,A,Closed,Normal,12,11,0,2026-01-09T02:05:14.153494+00:00,2026-01-08T08:31:59.080974+00:00,2026-01-10T01:28:28.613843+00:00,Customer expedite
J26-00626,SO26-67847,CUST0026,VALVE-5371,E,Closed,Normal,39,38,1,2026-01-09T01:57:50.153705+00:00,2026-01-11T05:39:05.406502+00:00,2026-01-09T16:07:22.448451+00:00,Engineering hold
J26-00627,SO26-94962,CUST0028,ASSY-9835,A,Closed,Normal,4,4,0,2026-01-09T02:48:36.562252+00:00,2026-01-12T03:11:00.313327+00:00,2026-01-09T08:50:13.813860+00:00,
J26-00628,SO26-15032,CUST0011,PN-7596,B,Closed,Normal,45,41,2,2026-01-09T01:16:19.093772+00:00,2026-01-13T13:05:03.145087+00:00,2026-01-09T23:05:08.426155+00:00,
J26-00629,SO26-68400,CUST0027,VALVE-4295,A,Closed,Normal,25,21,1,2026-01-09T06:53:50.749858+00:00,2026-01-11T02:58:11.102693+00:00,2026-01-09T22:17:19.898123+00:00,
J26-00630,SO26-73573,CUST0008,BRKT-8019,D,Closed,Normal,3,3,0,2026-01-09T01:34:18.570627+00:00,2026-01-15T00:49:56.408140+00:00,2026-01-10T07:05:13.346350+00:00,
J26-00631,SO26-32013,CUST0030,PLATE-5374,B,Closed,Hot,14,13,0,2026-01-09T01:35:31.342693+00:00,2026-01-14T07:54:14.094270+00:00,2026-01-09T09:49:48.388205+00:00,Engineering hold
J26-00632,SO26-86025,CUST0001,PN-8062,D,Closed,Rush,132,108,3,2026-01-09T01:54:14.360855+00:00,2026-01-11T03:09:07.115556+00:00,2026-01-09T15:58:49.996816+00:00,Use new fixture
J26-00633,SO26-46899,CUST0001,SHAFT-2584,A,Closed,Normal,9,8,0,2026-01-09T01:35:38.440541+00:00,2026-01-12T15:46:18.081629+00:00,2026-01-09T23:19:08.707973+00:00,Use new fixture
J26-00634,SO26-33345,CUST0029,HOUS-9689,B,Closed,Normal,12,10,0,2026-01-09T07:19:16.534331+00:00,2026-01-09T17:06:22.685721+00:00,2026-01-09T15:24:19.735036+00:00,
J26-00635,SO26-81407,CUST0024,HOUS-8668,A,Closed,Hot,3,3,0,2026-01-09T01:22:02.483467+00:00,2026-01-09T14:49:55.742090+00:00,2026-01-09T19:17:32.376864+00:00,Use new fixture
J26-00636,SO26-82934,CUST0001,BRKT-5552,B,Closed,Normal,10,8,0,2026-01-09T06:57:03.982373+00:00,2026-01-14T19:10:44.709864+00:00,2026-01-10T06:38:49.510067+00:00,
J26-00637,SO26-32879,CUST0004,HOUS-3045,D,Closed,Normal,16,15,1,2026-01-09T04:15:53.263322+00:00,2026-01-09T23:08:56.240670+00:00,2026-01-10T05:12:39.624715+00:00,Use new fixture
J26-00638,SO26-57002,CUST0011,ASSY-4657,C,Closed,Hot,13,11,0,2026-01-09T07:09:35.146630+00:00,2026-01-09T19:02:25.922172+00:00,2026-01-09T19:36:02.325329+00:00,Use new fixture
J26-00639,SO26-64150,CUST0010,VALVE-5741,A,Closed,Normal,4,3,0,2026-01-09T08:16:59.047672+00:00,2026-01-11T07:14:02.257711+00:00,2026-01-10T10:31:05.368028+00:00,
J26-00640,SO26-77431,CUST0017,HOUS-5803,A,Closed,Normal,2,2,0,2026-01-09T05:11:50.689322+00:00,2026-01-13T09:43:01.746786+00:00,2026-01-10T00:16:59.161278+00:00,Customer expedite
J26-00641,SO26-80857,CUST0009,VALVE-5371,E,Closed,Normal,63,62,2,2026-01-10T11:07:21.326367+00:00,2026-01-14T07:28:16.285013+00:00,2026-01-11T12:44:25.150821+00:00,
J26-00642,SO26-93530,CUST0004,PLATE-4598,A,Closed,Hot,40,35,0,2026-01-10T12:58:06.285674+00:00,2026-01-10T07:22:35.069123+00:00,2026-01-11T15:04:20.676456+00:00,Use new fixture
J26-00643,SO26-35316,CUST0012,VALVE-5371,E,Closed,Normal,16,14,1,2026-01-10T09:39:04.890099+00:00,2026-01-11T13:23:33.815110+00:00,2026-01-11T05:40:47.578300+00:00,
J26-00644,SO26-22832,CUST0019,HOUS-6155,B,Closed,Normal,6,5,0,2026-01-10T10:54:29.175602+00:00,2026-01-15T15:01:39.970929+00:00,2026-01-11T13:10:59.301480+00:00,
J26-00645,SO26-36483,CUST0018,PN-6947,A,Closed,Normal,16,16,0,2026-01-10T16:12:17.409113+00:00,2026-01-14T07:15:37.775905+00:00,2026-01-10T20:19:37.308308+00:00,
J26-00646,SO26-20198,CUST0021,VALVE-1916,B,Closed,Normal,5,4,0,2026-01-10T11:55:17.563103+00:00,2026-01-11T22:20:36.469463+00:00,2026-01-11T05:47:15.402529+00:00,
J26-00647,SO26-56515,CUST0007,VALVE-7916,E,Closed,Rush,5,5,0,2026-01-10T14:39:38.179953+00:00,2026-01-14T20:33:58.652580+00:00,2026-01-10T23:55:57.841304+00:00,
J26-00648,SO26-96377,CUST0013,ASSY-7065,B,Closed,Normal,12,12,0,2026-01-10T12:03:08.218684+00:00,2026-01-14T16:35:01.222409+00:00,2026-01-11T13:25:43.976311+00:00,
J26-00649,SO26-24582,CUST0017,VALVE-5889,A,Closed,Hot,13,13,0,2026-01-10T11:59:55.262167+00:00,2026-01-12T18:56:45.704329+00:00,2026-01-10T22:56:17.022557+00:00,Engineering hold
J26-00650,SO26-93031,CUST0019,VALVE-1887,D,Closed,Normal,9,9,0,2026-01-10T10:54:41.482854+00:00,2026-01-16T09:47:24.833052+00:00,2026-01-11T07:00:44.730555+00:00,
J26-00651,SO26-76162,CUST0009,VALVE-2133,B,Closed,Normal,10,9,0,2026-01-10T10:17:21.093110+00:00,2026-01-12T02:20:07.540046+00:00,2026-01-11T07:26:54.026753+00:00,Use new fixture
J26-00652,SO26-52435,CUST0019,PN-5506,C,Closed,Normal,6,5,0,2026-01-10T10:08:48.451630+00:00,2026-01-12T05:39:51.108532+00:00,2026-01-10T21:34:52.402776+00:00,Use new fixture
