LaborID,EmployeeID,JobNum,OperSeq,WorkCenterID,Machine,ClockIn,ClockOut,LaborHrs,SetupHrs,RunHrs,IndirectCode,Shift,Comment
L0000155,EMP0005,J26-00039,20,WC005,22 DMU NLX 2500 old,2026-01-01T17:49:52+00:00,2026-01-01T22:35:24+00:00,3.98,0.0,3.77,,B,Run production
L0000156,EMP0001,J26-00039,30,WC-INSP,,2026-01-02T04:04:56.622943+00:00,2026-01-02T04:52:02.160801+00:00,2.06,0.0,2.29,,C,Pack & label
L0000157,EMP0005,J26-00040,10,WC-PREP,,2026-01-01T16:25:01.771070+00:00,2026-01-01T18:30:52.985504+00:00,1.26,0.07,1.3,,B,
L0000158,EMP0013,J26-00040,20,WC010,66 DMU NLX 2500,2026-01-01T18:38:27+00:00,2026-01-01T19:23:27+00:00,0.75,0.75,0.0,,A,Tool touch-off
L0000159,EMP0007,J26-00040,20,WC010,66 DMU NLX 2500,2026-01-01T19:23:27+00:00,2026-01-01T21:35:37+00:00,1.86,0.0,1.69,,A,In-process check
L0000160,EMP0014,J26-00040,30,WC-INSP,,2026-01-02T02:21:55.375438+00:00,2026-01-02T04:41:59.450481+00:00,1.84,0.0,1.83,,A,Pack & label
L0000161,EMP0003,J26-00041,10,WC-PREP,,2026-01-01T14:41:03.541096+00:00,2026-01-01T15:39:54.401675+00:00,1.22,0.37,1.06,,B,Deburr edges
L0000162,EMP0010,J26-00041,20,WC004,21 DOOSAN PUMA700,2026-01-01T18:52:13+00:00,2026-01-01T19:35:25+00:00,0.72,0.72,0.0,,A,Tool touch-off
L0000163,EMP0001,J26-00041,20,WC004,21 DOOSAN PUMA700,2026-01-01T19:35:25+00:00,2026-01-01T20:39:38+00:00,1.0,0.0,0.91,,C,Run production
L0000164,EMP0012,J26-00041,30,WC-INSP,,2026-01-01T22:21:00.687392+00:00,2026-01-02T00:17:34.616899+00:00,0.32,0.0,2.0,,A,Final inspect
L0000165,EMP0008,J26-00042,10,WC-PREP,,2026-01-01T13:58:36.690285+00:00,2026-01-01T15:07:59.299164+00:00,0.63,0.33,1.77,,A,Cut stock
L0000166,EMP0006,J26-00042,20,WC007,24 DOOSAN PUMA 3100L,2026-01-01T19:05:14+00:00,2026-01-01T19:37:38+00:00,0.54,0.54,0.0,,A,Setup & fixture
L0000167,EMP0002,J26-00042,20,WC007,24 DOOSAN PUMA 3100L,2026-01-01T19:37:38+00:00,2026-01-01T20:54:08+00:00,1.76,0.0,1.19,,B,Adjust offsets
L0000168,EMP0002,J26-00042,30,WC-INSP,,2026-01-02T02:52:51.795222+00:00,2026-01-02T04:13:11.069848+00:00,1.36,0.0,2.61,INSPECT,B,Final inspect
L0000169,EMP0009,J26-00043,10,WC-PREP,,2026-01-01T13:38:27.721722+00:00,2026-01-01T14:02:38.805197+00:00,2.13,0.36,2.0,MOVE,A,
L0000170,EMP0013,J26-00043,20,WC008,41 DMU NLX2500,2026-01-01T17:29:57+00:00,2026-01-01T19:41:57+00:00,2.2,2.2,0.0,,A,Program load
L0000171,EMP0002,J26-00043,20,WC008,41 DMU NLX2500,2026-01-01T19:41:57+00:00,2026-01-01T20:19:36+00:00,0.95,0.0,0.49,,B,Run production
L0000172,EMP0015,J26-00043,30,WC-INSP,,2026-01-01T21:24:55.177537+00:00,2026-01-01T21:42:23.966456+00:00,2.88,0.0,0.7,,C,Final inspect
L0000173,EMP0010,J26-00044,10,WC-PREP,,2026-01-01T16:54:45.142676+00:00,2026-01-01T19:07:12.992744+00:00,1.57,0.11,1.28,,A,
L0000174,EMP0011,J26-00044,20,WC006,23 DOOSAN PUMA 700,2026-01-01T19:54:40+00:00,2026-01-01T20:07:16+00:00,0.21,0.21,0.0,,B,Tool touch-off
L0000175,EMP0005,J26-00044,20,WC006,23 DOOSAN PUMA 700,2026-01-01T20:07:16+00:00,2026-01-01T20:45:28+00:00,0.47,0.0,0.42,,B,Run production
L0000176,EMP0007,J26-00044,30,WC-INSP,,2026-01-02T02:50:26.962920+00:00,2026-01-02T04:11:13.836604+00:00,1.71,0.0,0.45,INSPECT,A,Final inspect
L0000177,EMP0013,J26-00045,10,WC-PREP,,2026-01-01T15:03:30.086717+00:00,2026-01-01T16:52:52.111531+00:00,0.83,0.22,1.85,,A,
L0000178,EMP0012,J26-00045,20,WC008,41 DMU NLX2500,2026-01-01T20:21:33+00:00,2026-01-01T20:41:21+00:00,0.33,0.33,0.0,,A,Program load
L0000179,EMP0009,J26-00045,20,WC008,41 DMU NLX2500,2026-01-01T20:41:21+00:00,2026-01-01T21:18:15+00:00,0.85,0.0,0.56,,A,Run production
L0000180,EMP0009,J26-00045,30,WC-INSP,,2026-01-02T06:21:00.443065+00:00,2026-01-02T06:36:28.810463+00:00,0.79,0.0,0.57,INSPECT,A,Final inspect
L0000181,EMP0002,J26-00046,10,WC-PREP,,2026-01-01T19:54:04.870529+00:00,2026-01-01T21:26:35.949612+00:00,2.15,0.07,1.88,,B,
L0000182,EMP0015,J26-00046,20,WC004,21 DOOSAN PUMA700,2026-01-01T20:09:08+00:00,2026-01-01T21:00:44+00:00,0.86,0.86,0.0,,C,Setup & fixture
L0000183,EMP0014,J26-00046,20,WC004,21 DOOSAN PUMA700,2026-01-01T21:00:44+00:00,2026-01-01T21:36:22+00:00,1.05,0.0,0.53,,A,Run production
L0000184,EMP0012,J26-00046,30,WC-INSP,,2026-01-02T09:14:57.107140+00:00,2026-01-02T10:40:28.733328+00:00,1.14,0.0,1.08,INSPECT,A,Pack & label
L0000185,EMP0008,J26-00047,10,WC-PREP,,2026-01-01T14:21:22.131536+00:00,2026-01-01T15:31:29.647520+00:00,2.25,0.0,1.32,MOVE,A,
L0000186,EMP0013,J26-00047,20,WC006,23 DOOSAN PUMA 700,2026-01-01T20:25:24+00:00,2026-01-01T21:01:24+00:00,0.6,0.6,0.0,,A,Tool touch-off
L0000187,EMP0009,J26-00047,20,WC006,23 DOOSAN PUMA 700,2026-01-01T21:01:24+00:00,2026-01-01T23:02:31+00:00,1.69,0.0,1.1,,A,Run production
L0000188,EMP0006,J26-00047,30,WC-INSP,,2026-01-02T10:49:35.539999+00:00,2026-01-02T13:13:26.947174+00:00,0.81,0.0,1.87,,A,Pack & label
L0000189,EMP0013,J26-00048,10,WC-PREP,,2026-01-01T16:21:07.650900+00:00,2026-01-01T16:55:09.283344+00:00,1.99,0.25,1.2,,A,Cut stock
L0000190,EMP0014,J26-00048,20,WC007,24 DOOSAN PUMA 3100L,2026-01-01T20:25:03+00:00,2026-01-01T21:17:51+00:00,0.88,0.88,0.0,,A,Setup & fixture
L0000191,EMP0006,J26-00048,20,WC007,24 DOOSAN PUMA 3100L,2026-01-01T21:17:51+00:00,2026-01-01T22:39:10+00:00,1.75,0.0,1.19,,A,Run production
L0000192,EMP0014,J26-00048,30,WC-INSP,,2026-01-02T04:57:42.668685+00:00,2026-01-02T05:51:37.874303+00:00,2.84,0.0,0.9,INSPECT,A,Pack & label
L0000193,EMP0010,J26-00049,10,WC-PREP,,2026-01-01T15:51:39.746387+00:00,2026-01-01T17:41:58.803273+00:00,1.49,0.11,1.86,,A,
L0000194,EMP0002,J26-00049,20,WC008,41 DMU NLX2500,2026-01-01T20:50:54+00:00,2026-01-01T21:37:06+00:00,0.77,0.77,0.0,,B,Setup & fixture
L0000195,EMP0002,J26-00049,20,WC008,41 DMU NLX2500,2026-01-01T21:37:06+00:00,2026-01-01T22:18:46+00:00,1.15,0.0,0.56,,B,Run production
L0000196,EMP0008,J26-00049,30,WC-INSP,,2026-01-02T09:14:48.469920+00:00,2026-01-02T10:26:25.467094+00:00,2.38,0.0,1.45,,A,Pack & label
L0000197,EMP0014,J26-00050,10,WC-PREP,,2026-01-01T20:37:05.964616+00:00,2026-01-01T22:25:39.045512+00:00,2.19,0.33,1.7,,A,
L0000198,EMP0011,J26-00050,20,WC010,66 DMU NLX 2500,2026-01-01T21:04:14+00:00,2026-01-01T21:46:14+00:00,0.7,0.7,0.0,,B,Setup & fixture
L0000199,EMP0015,J26-00050,20,WC010,66 DMU NLX 2500,2026-01-01T21:46:14+00:00,2026-01-01T23:07:28+00:00,1.24,0.0,1.06,,C,Run production
L0000200,EMP0006,J26-00050,30,WC-INSP,,2026-01-02T00:23:20.987022+00:00,2026-01-02T02:43:46.549561+00:00,1.75,0.0,1.26,,A,Pack & label
L0000201,EMP0004,J26-00051,10,WC-PREP,,2026-01-01T18:39:33.501858+00:00,2026-01-01T20:30:23.122651+00:00,1.92,0.35,0.79,,B,Cut stock
L0000202,EMP0013,J26-00051,20,WC004,21 DOOSAN PUMA700,2026-01-01T21:37:26+00:00,2026-01-01T21:46:26+00:00,0.15,0.15,0.0,,A,Setup & fixture
L0000203,EMP0002,J26-00051,20,WC004,21 DOOSAN PUMA700,2026-01-01T21:46:26+00:00,2026-01-01T21:51:58+00:00,0.26,0.0,0.09,,B,Run production
L0000204,EMP0007,J26-00051,30,WC-INSP,,2026-01-02T03:44:19.062596+00:00,2026-01-02T05:08:29.517205+00:00,0.75,0.0,0.96,,A,Final inspect
L0000205,EMP0011,J26-00052,10,WC-PREP,,2026-01-01T15:53:28.020968+00:00,2026-01-01T17:35:39.637031+00:00,2.19,0.29,1.72,,B,
L0000206,EMP0015,J26-00052,20,WC004,21 DOOSAN PUMA700,2026-01-01T21:41:14+00:00,2026-01-01T22:03:26+00:00,0.37,0.37,0.0,,C,Program load
L0000207,EMP0006,J26-00052,20,WC004,21 DOOSAN PUMA700,2026-01-01T22:03:26+00:00,2026-01-01T22:44:01+00:00,0.76,0.0,0.6,,A,Run production
L0000208,EMP0002,J26-00052,30,WC-INSP,,2026-01-02T08:00:34.026360+00:00,2026-01-02T10:52:24.562010+00:00,1.07,0.0,1.74,,B,Pack & label
L0000209,EMP0004,J26-00053,10,WC-PREP,,2026-01-01T17:28:41.923411+00:00,2026-01-01T19:30:25.777416+00:00,0.77,0.04,0.68,,B,
L0000210,EMP0010,J26-00053,20,WC005,22 DMU NLX 2500 old,2026-01-01T21:57:58+00:00,2026-01-01T22:49:34+00:00,0.86,0.86,0.0,,A,Tool touch-off
L0000211,EMP0009,J26-00053,20,WC005,22 DMU NLX 2500 old,2026-01-01T22:49:34+00:00,2026-01-01T23:08:04+00:00,0.51,0.0,0.18,,A,Run production
L0000212,EMP0002,J26-00053,30,WC-INSP,,2026-01-02T03:37:41.553279+00:00,2026-01-02T04:51:45.931174+00:00,2.13,0.0,2.35,,B,Final inspect
L0000213,EMP0003,J26-00054,10,WC-PREP,,2026-01-01T19:25:38.822680+00:00,2026-01-01T21:13:38.822624+00:00,1.95,0.09,1.45,MATERIAL,B,
L0000214,EMP0011,J26-00054,20,WC008,41 DMU NLX2500,2026-01-01T22:12:22+00:00,2026-01-01T22:53:46+00:00,0.69,0.69,0.0,,B,Setup & fixture
L0000215,EMP0006,J26-00054,20,WC008,41 DMU NLX2500,2026-01-01T22:53:46+00:00,2026-01-01T23:04:56+00:00,0.6,0.0,0.19,,A,In-process check
L0000216,EMP0006,J26-00054,30,WC-INSP,,2026-01-02T05:46:38.465631+00:00,2026-01-02T07:36:51.919980+00:00,0.47,0.0,2.4,INSPECT,A,Pack & label
L0000217,EMP0009,J26-00055,10,WC-PREP,,2026-01-01T21:04:08.820531+00:00,2026-01-01T21:19:38.447050+00:00,0.64,0.14,1.85,,A,
L0000218,EMP0011,J26-00055,20,WC004,21 DOOSAN PUMA700,2026-01-01T21:55:40+00:00,2026-01-01T22:55:04+00:00,0.99,0.99,0.0,,B,Tool touch-off
L0000219,EMP0003,J26-00055,20,WC004,21 DOOSAN PUMA700,2026-01-01T22:55:04+00:00,2026-01-01T23:00:35+00:00,0.27,0.0,0.09,,B,Run production
L0000220,EMP0012,J26-00055,30,WC-INSP,,2026-01-02T10:59:47.160840+00:00,2026-01-02T12:06:39.684474+00:00,2.36,0.0,1.98,INSPECT,A,Final inspect
L0000221,EMP0008,J26-00056,10,WC-PREP,,2026-01-01T16:42:51.240506+00:00,2026-01-01T17:43:23.639028+00:00,1.76,0.39,0.71,,A,Cut stock
L0000222,EMP0013,J26-00056,20,WC004,21 DOOSAN PUMA700,2026-01-01T23:15:34+00:00,2026-01-01T23:26:58+00:00,0.19,0.19,0.0,,A,Program load
L0000223,EMP0007,J26-00056,20,WC004,21 DOOSAN PUMA700,2026-01-01T23:26:58+00:00,2026-01-02T00:00:33+00:00,0.79,0.0,0.51,,A,Run production
L0000224,EMP0007,J26-00056,30,WC-INSP,,2026-01-02T11:17:18.053413+00:00,2026-01-02T12:53:58.411350+00:00,0.41,0.0,1.87,,A,Create CoC
L0000225,EMP0003,J26-00057,10,WC-PREP,,2026-01-01T19:23:37.017818+00:00,2026-01-01T21:31:16.887827+00:00,1.69,0.25,2.11,,B,
L0000226,EMP0004,J26-00057,20,WC008,41 DMU NLX2500,2026-01-01T23:13:14+00:00,2026-01-01T23:27:38+00:00,0.24,0.24,0.0,,B,Setup & fixture
L0000227,EMP0001,J26-00057,20,WC008,41 DMU NLX2500,2026-01-01T23:27:38+00:00,2026-01-01T23:45:47+00:00,0.59,0.0,0.3,,C,Run production
L0000228,EMP0003,J26-00057,30,WC-INSP,,2026-01-02T05:46:55.070236+00:00,2026-01-02T08:42:55.034944+00:00,2.11,0.0,2.71,,B,Pack & label
L0000229,EMP0004,J26-00058,10,WC-PREP,,2026-01-01T22:24:14.527533+00:00,2026-01-01T23:46:21.877458+00:00,0.85,0.23,1.41,,B,Cut stock
L0000230,EMP0011,J26-00058,20,WC006,23 DOOSAN PUMA 700,2026-01-01T22:27:32+00:00,2026-01-01T23:30:32+00:00,1.05,1.05,0.0,,B,Setup & fixture
L0000231,EMP0015,J26-00058,20,WC006,23 DOOSAN PUMA 700,2026-01-01T23:30:32+00:00,2026-01-01T23:51:25+00:00,0.62,0.0,0.3,,C,Run production
L0000232,EMP0006,J26-00058,30,WC-INSP,,2026-01-02T09:33:54.821261+00:00,2026-01-02T10:10:35.794251+00:00,1.54,0.0,1.13,INSPECT,A,Final inspect
L0000233,EMP0004,J26-00059,10,WC-PREP,,2026-01-01T18:12:24.041185+00:00,2026-01-01T19:08:27.496539+00:00,1.79,0.06,1.51,,B,
L0000234,EMP0012,J26-00059,20,WC010,66 DMU NLX 2500,2026-01-01T23:00:39+00:00,2026-01-01T23:36:03+00:00,0.59,0.59,0.0,,A,Setup & fixture
L0000235,EMP0015,J26-00059,20,WC010,66 DMU NLX 2500,2026-01-01T23:36:03+00:00,2026-01-02T03:10:43+00:00,2.89,0.0,2.74,,C,In-process check
L0000236,EMP0015,J26-00059,30,WC-INSP,,2026-01-02T05:32:08.310126+00:00,2026-01-02T08:23:58.873969+00:00,1.07,0.0,2.8,INSPECT,C,Pack & label
L0000237,EMP0004,J26-00060,10,WC-PREP,,2026-01-01T22:04:39.749480+00:00,2026-01-01T23:50:16.813325+00:00,1.86,0.25,1.82,,B,Cut stock
L0000238,EMP0006,J26-00060,20,WC005,22 DMU NLX 2500 old,2026-01-01T23:32:01+00:00,2026-01-01T23:41:01+00:00,0.15,0.15,0.0,,A,Program load
L0000239,EMP0001,J26-00060,20,WC005,22 DMU NLX 2500 old,2026-01-01T23:41:01+00:00,2026-01-02T03:20:57+00:00,3.11,0.0,2.85,,C,In-process check
L0000240,EMP0006,J26-00060,30,WC-INSP,,2026-01-02T06:52:35.601164+00:00,2026-01-02T07:44:25.415026+00:00,1.58,0.0,2.12,INSPECT,A,Final inspect
L0000241,EMP0011,J26-00061,10,WC-PREP,,2026-01-01T18:12:41.816315+00:00,2026-01-01T18:32:03.083699+00:00,2.0,0.09,1.15,,B,Prep lot
L0000242,EMP0005,J26-00061,20,WC004,21 DOOSAN PUMA700,2026-01-01T23:35:35+00:00,2026-01-02T00:12:47+00:00,0.62,0.62,0.0,,B,Tool touch-off
L0000243,EMP0015,J26-00061,20,WC004,21 DOOSAN PUMA700,2026-01-02T00:12:47+00:00,2026-01-02T05:27:33+00:00,5.74,0.0,5.18,,C,Run production
L0000244,EMP0009,J26-00061,30,WC-INSP,,2026-01-02T14:43:56.725330+00:00,2026-01-02T15:35:45.013245+00:00,1.95,0.0,2.13,,A,Pack & label
L0000245,EMP0009,J26-00062,10,WC-PREP,,2026-01-01T21:31:00.449278+00:00,2026-01-01T22:56:17.295294+00:00,1.77,0.11,0.88,,A,
L0000246,EMP0013,J26-00062,20,WC008,41 DMU NLX2500,2026-01-01T23:09:29+00:00,2026-01-02T00:27:29+00:00,1.3,1.3,0.0,,A,Program load
L0000247,EMP0007,J26-00062,20,WC008,41 DMU NLX2500,2026-01-02T00:27:29+00:00,2026-01-02T00:59:18+00:00,0.97,0.0,0.49,,A,Run production
L0000248,EMP0015,J26-00062,30,WC-INSP,,2026-01-02T03:52:05.540519+00:00,2026-01-02T06:03:23.677536+00:00,2.64,0.0,0.97,INSPECT,C,Pack & label
L0000249,EMP0003,J26-00063,10,WC-PREP,,2026-01-02T00:51:27.951034+00:00,2026-01-02T02:35:40.553177+00:00,0.79,0.23,1.34,,B,Prep lot
L0000250,EMP0003,J26-00063,20,WC008,41 DMU NLX2500,2026-01-02T01:30:14+00:00,2026-01-02T02:11:38+00:00,0.69,0.69,0.0,,B,Setup & fixture
L0000251,EMP0006,J26-00063,20,WC008,41 DMU NLX2500,2026-01-02T02:11:38+00:00,2026-01-02T02:22:48+00:00,0.27,0.0,0.19,,A,Run production
L0000252,EMP0012,J26-00063,30,WC-INSP,,2026-01-02T13:33:31.172298+00:00,2026-01-02T16:03:26.660952+00:00,2.29,0.0,0.39,,A,Pack & label
L0000253,EMP0005,J26-00064,10,WC-PREP,,2026-01-01T19:06:12.673292+00:00,2026-01-01T19:40:06.043455+00:00,2.06,0.33,1.22,,B,
L0000254,EMP0013,J26-00064,20,WC008,41 DMU NLX2500,2026-01-02T01:28:16+00:00,2026-01-02T02:33:40+00:00,1.09,1.09,0.0,,A,Program load
L0000255,EMP0015,J26-00064,20,WC008,41 DMU NLX2500,2026-01-02T02:33:40+00:00,2026-01-02T02:51:49+00:00,0.42,0.0,0.3,,C,Adjust offsets
L0000256,EMP0005,J26-00064,30,WC-INSP,,2026-01-02T07:12:51.583211+00:00,2026-01-02T09:40:13.185630+00:00,2.15,0.0,1.74,,B,Pack & label
L0000257,EMP0004,J26-00065,10,WC-PREP,,2026-01-02T00:30:37.636349+00:00,2026-01-02T00:55:08.886003+00:00,1.02,0.2,1.77,MOVE,B,
L0000258,EMP0009,J26-00065,20,WC010,66 DMU NLX 2500,2026-01-02T04:38:10+00:00,2026-01-02T05:00:22+00:00,0.37,0.37,0.0,,A,Program load
L0000259,EMP0012,J26-00065,20,WC010,66 DMU NLX 2500,2026-01-02T05:00:22+00:00,2026-01-02T05:12:50+00:00,0.77,0.0,0.21,,A,Adjust offsets
L0000260,EMP0007,J26-00065,30,WC-INSP,,2026-01-02T06:03:18.671633+00:00,2026-01-02T07:21:42.885533+00:00,2.02,0.0,2.0,,A,Pack & label
L0000261,EMP0011,J26-00066,10,WC-PREP,,2026-01-01T22:33:52.135973+00:00,2026-01-01T23:44:47.127446+00:00,2.0,0.4,0.91,,B,
L0000262,EMP0001,J26-00066,20,WC009,65 DMU NLX 2500,2026-01-02T04:52:34+00:00,2026-01-02T05:01:34+00:00,0.15,0.15,0.0,,C,Setup & fixture
L0000263,EMP0012,J26-00066,20,WC009,65 DMU NLX 2500,2026-01-02T05:01:34+00:00,2026-01-02T05:07:29+00:00,0.25,0.0,0.09,,A,Run production
L0000264,EMP0005,J26-00066,30,WC-INSP,,2026-01-02T09:01:00.738892+00:00,2026-01-02T09:52:18.419961+00:00,2.7,0.0,1.43,,B,Create CoC
L0000265,EMP0002,J26-00067,10,WC-PREP,,2026-01-01T22:40:28.711497+00:00,2026-01-01T23:38:46.442883+00:00,1.09,0.36,1.2,,B,
L0000266,EMP0007,J26-00067,20,WC008,41 DMU NLX2500,2026-01-02T04:58:03+00:00,2026-01-02T05:07:03+00:00,0.15,0.15,0.0,,A,Setup & fixture
L0000267,EMP0015,J26-00067,20,WC008,41 DMU NLX2500,2026-01-02T05:07:03+00:00,2026-01-02T06:52:40+00:00,1.99,0.0,1.49,,C,In-process check
L0000268,EMP0015,J26-00067,30,WC-INSP,,2026-01-02T07:00:48.269581+00:00,2026-01-02T09:25:04.978919+00:00,0.91,0.0,0.91,INSPECT,C,Create CoC
L0000269,EMP0007,J26-00068,10,WC-PREP,,2026-01-02T03:39:11.160907+00:00,2026-01-02T04:25:15.261108+00:00,1.03,0.27,1.92,,A,Deburr edges
L0000270,EMP0004,J26-00068,20,WC005,22 DMU NLX 2500 old,2026-01-02T03:47:34+00:00,2026-01-02T05:07:22+00:00,1.33,1.33,0.0,,B,Setup & fixture
L0000271,EMP0012,J26-00068,20,WC005,22 DMU NLX 2500 old,2026-01-02T05:07:22+00:00,2026-01-02T05:47:10+00:00,0.68,0.0,0.55,,A,In-process check
L0000272,EMP0007,J26-00068,30,WC-INSP,,2026-01-02T10:29:20.536319+00:00,2026-01-02T12:38:27.946336+00:00,1.27,0.0,2.11,,A,Final inspect
L0000273,EMP0009,J26-00069,10,WC-PREP,,2026-01-01T22:59:17.880120+00:00,2026-01-01T23:58:23.841249+00:00,2.33,0.05,0.84,MATERIAL,A,Prep lot
L0000274,EMP0006,J26-00069,20,WC006,23 DOOSAN PUMA 700,2026-01-02T04:22:52+00:00,2026-01-02T05:24:04+00:00,1.02,1.02,0.0,,A,Tool touch-off
L0000275,EMP0005,J26-00069,20,WC006,23 DOOSAN PUMA 700,2026-01-02T05:24:04+00:00,2026-01-02T06:48:18+00:00,0.65,0.0,0.6,,B,Run production
L0000276,EMP0009,J26-00069,30,WC-INSP,,2026-01-02T12:42:42.436016+00:00,2026-01-02T13:27:28.126539+00:00,1.32,0.0,0.69,,A,Pack & label
L0000277,EMP0008,J26-00070,10,WC-PREP,,2026-01-02T02:58:05.834779+00:00,2026-01-02T04:38:05.444539+00:00,0.83,0.32,1.98,,A,Deburr edges
L0000278,EMP0007,J26-00070,20,WC010,66 DMU NLX 2500,2026-01-02T03:40:57+00:00,2026-01-02T05:27:09+00:00,1.77,1.77,0.0,,A,Program load
L0000279,EMP0003,J26-00070,20,WC010,66 DMU NLX 2500,2026-01-02T05:27:09+00:00,2026-01-02T07:35:23+00:00,2.14,0.0,1.69,,B,In-process check
L0000280,EMP0012,J26-00070,30,WC-INSP,,2026-01-02T15:11:26.387178+00:00,2026-01-02T17:38:46.088387+00:00,2.98,0.0,1.93,,A,Pack & label
L0000281,EMP0012,J26-00071,10,WC-PREP,,2026-01-02T04:08:31.015038+00:00,2026-01-02T05:22:44.779542+00:00,1.59,0.15,1.57,,A,
L0000282,EMP0004,J26-00071,20,WC009,65 DMU NLX 2500,2026-01-02T04:18:23+00:00,2026-01-02T05:27:23+00:00,1.15,1.15,0.0,,B,Setup & fixture
L0000283,EMP0003,J26-00071,20,WC009,65 DMU NLX 2500,2026-01-02T05:27:23+00:00,2026-01-02T06:03:04+00:00,0.57,0.0,0.35,,B,Run production
L0000284,EMP0005,J26-00071,30,WC-INSP,,2026-01-02T14:35:48.320382+00:00,2026-01-02T15:47:42.809836+00:00,0.78,0.0,2.97,,B,Pack & label
L0000285,EMP0011,J26-00072,10,WC-PREP,,2026-01-02T02:30:12.622358+00:00,2026-01-02T04:07:05.924104+00:00,1.99,0.26,1.93,MOVE,B,
L0000286,EMP0001,J26-00072,20,WC007,24 DOOSAN PUMA 3100L,2026-01-02T04:33:11+00:00,2026-01-02T05:38:35+00:00,1.09,1.09,0.0,,C,Setup & fixture
L0000287,EMP0015,J26-00072,20,WC007,24 DOOSAN PUMA 3100L,2026-01-02T05:38:35+00:00,2026-01-02T07:00:56+00:00,1.26,0.0,1.18,,C,Run production
L0000288,EMP0009,J26-00072,30,WC-INSP,,2026-01-02T10:42:21.287165+00:00,2026-01-02T12:17:01.196418+00:00,2.82,0.0,1.71,,A,Final inspect
L0000289,EMP0014,J26-00073,10,WC-PREP,,2026-01-02T00:58:15.201292+00:00,2026-01-02T02:17:35.379951+00:00,2.4,0.18,1.17,,A,
L0000290,EMP0011,J26-00073,20,WC004,21 DOOSAN PUMA700,2026-01-02T05:00:48+00:00,2026-01-02T05:42:12+00:00,0.69,0.69,0.0,,B,Program load
L0000291,EMP0009,J26-00073,20,WC004,21 DOOSAN PUMA700,2026-01-02T05:42:12+00:00,2026-01-02T06:35:45+00:00,0.85,0.0,0.57,,A,Run production
L0000292,EMP0014,J26-00073,30,WC-INSP,,2026-01-02T09:36:22.977115+00:00,2026-01-02T10:08:37.086302+00:00,2.08,0.0,1.49,,A,Final inspect
L0000293,EMP0006,J26-00074,10,WC-PREP,,2026-01-02T04:01:05.825691+00:00,2026-01-02T05:33:08.599316+00:00,1.17,0.19,1.4,,A,
L0000294,EMP0007,J26-00074,20,WC003,104 DOOSAN DNM6700,2026-01-02T04:19:52+00:00,2026-01-02T05:46:16+00:00,1.44,1.44,0.0,,A,Tool touch-off
L0000295,EMP0005,J26-00074,20,WC003,104 DOOSAN DNM6700,2026-01-02T05:46:16+00:00,2026-01-02T07:10:11+00:00,1.73,0.0,1.18,,B,Run production
L0000296,EMP0012,J26-00074,30,WC-INSP,,2026-01-02T15:18:37.529454+00:00,2026-01-02T17:10:12.660538+00:00,1.13,0.0,0.83,,A,Final inspect
L0000297,EMP0002,J26-00075,10,WC-PREP,,2026-01-01T23:33:20.269605+00:00,2026-01-02T01:29:54.817994+00:00,1.44,0.18,0.62,,B,Deburr edges
L0000298,EMP0009,J26-00075,20,WC005,22 DMU NLX 2500 old,2026-01-02T05:20:54+00:00,2026-01-02T06:03:30+00:00,0.71,0.71,0.0,,A,Setup & fixture
L0000299,EMP0001,J26-00075,20,WC005,22 DMU NLX 2500 old,2026-01-02T06:03:30+00:00,2026-01-02T06:46:17+00:00,0.95,0.0,0.67,,C,Run production
L0000300,EMP0001,J26-00075,30,WC-INSP,,2026-01-02T17:38:16.277799+00:00,2026-01-02T20:10:36.832904+00:00,1.59,0.0,0.36,INSPECT,C,Pack & label
L0000301,EMP0015,J26-00076,10,WC-PREP,,2026-01-02T03:24:14.088941+00:00,2026-01-02T05:04:00.652918+00:00,2.12,0.12,0.72,,C,
L0000302,EMP0005,J26-00076,20,WC006,23 DOOSAN PUMA 700,2026-01-02T06:18:28+00:00,2026-01-02T06:59:52+00:00,0.69,0.69,0.0,,B,Setup & fixture
L0000303,EMP0015,J26-00076,20,WC006,23 DOOSAN PUMA 700,2026-01-02T06:59:52+00:00,2026-01-02T09:28:38+00:00,1.62,0.0,1.29,,C,Run production
L0000304,EMP0003,J26-00076,30,WC-INSP,,2026-01-02T16:10:18.142789+00:00,2026-01-02T19:03:32.836275+00:00,1.27,0.0,2.97,,B,Create CoC
L0000305,EMP0015,J26-00077,10,WC-PREP,,2026-01-02T06:29:48.384874+00:00,2026-01-02T06:54:05.110534+00:00,1.48,0.25,1.78,,C,
L0000306,EMP0002,J26-00077,20,WC005,22 DMU NLX 2500 old,2026-01-02T06:44:43+00:00,2026-01-02T07:02:43+00:00,0.3,0.3,0.0,,B,Setup & fixture
L0000307,EMP0014,J26-00077,20,WC005,22 DMU NLX 2500 old,2026-01-02T07:02:43+00:00,2026-01-02T07:59:19+00:00,1.34,0.0,0.85,,A,Run production
L0000308,EMP0003,J26-00077,30,WC-INSP,,2026-01-02T11:58:20.815566+00:00,2026-01-02T14:21:39.671751+00:00,2.28,0.0,1.3,,B,Final inspect
L0000309,EMP0006,J26-00078,10,WC-PREP,,2026-01-02T03:02:10.314517+00:00,2026-01-02T03:48:57.022125+00:00,2.0,0.23,1.02,,A,Cut stock
