JobNum,OperSeq,WorkCenterID,OperationDesc,StdSetupHrs,StdRunHrsPerUnit,PlannedStart,PlannedEnd,ActualStart,ActualEnd,Machine,QtyComplete,QtyScrap,SetupHrs,RunHrs,MoveHrs,QueueHrs,Status,SMKO_ClusterID
J26-00033,30,WC-INSP,Inspection & Pack,0.0,0.0067,2026-01-01T16:08:45.912239+00:00,2026-01-01T17:37:05.944352+00:00,2026-01-02T00:12:37.729931+00:00,2026-01-02T02:57:31.887070+00:00,,27,0,0.0,2.65,0.01,1.16,Complete,
J26-00034,10,WC-PREP,Material Prep / Cut,0.2,0.0026,2026-01-01T12:45:22.629058+00:00,2026-01-01T14:08:20.471241+00:00,2026-01-01T13:03:48.627074+00:00,2026-01-01T14:27:00.854223+00:00,,1,0,0.24,0.99,0.07,1.48,Complete,
J26-00034,20,WC006,CNC Machining,1.04,0.05,2026-01-01T13:45:22.629058+00:00,2026-01-01T14:03:44.012493+00:00,2026-01-01T17:20:17+00:00,2026-01-01T17:26:50+00:00,23 DOOSAN PUMA 700,1,0,1.56,0.09,0.18,4.13,Complete,495
J26-00034,30,WC-INSP,Inspection & Pack,0.0,0.0012,2026-01-01T14:03:44.012493+00:00,2026-01-01T16:50:12.385403+00:00,2026-01-01T19:08:01.888199+00:00,2026-01-01T20:41:36.632372+00:00,,1,1,0.0,1.35,0.01,0.09,Complete,
J26-00035,10,WC-PREP,Material Prep / Cut,0.35,0.0077,2026-01-01T14:13:43.244973+00:00,2026-01-01T15:08:03.101133+00:00,2026-01-01T14:21:41.606471+00:00,2026-01-01T15:38:29.908051+00:00,,36,0,0.09,1.88,0.16,0.25,Complete,
J26-00035,20,WC007,CNC Machining,0.82,0.0297,2026-01-01T15:13:43.244973+00:00,2026-01-01T16:43:03.592144+00:00,2026-01-01T17:36:41+00:00,2026-01-01T18:49:12+00:00,24 DOOSAN PUMA 3100L,36,1,0.93,1.18,0.08,4.69,Complete,710
J26-00035,30,WC-INSP,Inspection & Pack,0.0,0.0033,2026-01-01T16:43:03.592144+00:00,2026-01-01T20:47:02.438694+00:00,2026-01-02T03:38:05.766279+00:00,2026-01-02T04:40:34.699286+00:00,,36,0,0.0,2.39,0.03,2.56,Complete,
J26-00036,10,WC-PREP,Material Prep / Cut,0.25,0.0066,2026-01-01T11:21:26.545216+00:00,2026-01-01T12:31:35.551045+00:00,2026-01-01T12:00:23.603509+00:00,2026-01-01T13:30:26.212682+00:00,,25,0,0.33,1.75,0.17,1.43,Complete,
J26-00036,20,WC004,CNC Machining,0.35,0.0486,2026-01-01T12:21:26.545216+00:00,2026-01-01T13:30:42.211588+00:00,2026-01-01T17:38:23+00:00,2026-01-01T19:15:38+00:00,21 DOOSAN PUMA700,25,1,0.66,1.21,0.08,0.66,Complete,279
J26-00036,30,WC-INSP,Inspection & Pack,0.0,0.0069,2026-01-01T13:30:42.211588+00:00,2026-01-01T18:01:50.272912+00:00,2026-01-02T05:30:29.156972+00:00,2026-01-02T06:56:15.787124+00:00,,25,0,0.0,2.85,0.09,1.53,Complete,
J26-00037,10,WC-PREP,Material Prep / Cut,0.35,0.0069,2026-01-01T14:39:01.591212+00:00,2026-01-01T16:15:10.220721+00:00,2026-01-01T14:43:00.823940+00:00,2026-01-01T16:44:25.680836+00:00,,20,0,0.16,1.07,0.02,0.52,Complete,
J26-00037,20,WC006,CNC Machining,1.53,0.0414,2026-01-01T15:39:01.591212+00:00,2026-01-01T17:14:25.665712+00:00,2026-01-01T17:42:46+00:00,2026-01-01T19:42:43+00:00,23 DOOSAN PUMA 700,20,1,0.84,0.99,0.38,0.43,Complete,496
J26-00037,30,WC-INSP,Inspection & Pack,0.0,0.0031,2026-01-01T17:14:25.665712+00:00,2026-01-01T18:05:10.831331+00:00,2026-01-02T07:10:23.976955+00:00,2026-01-02T08:50:11.549076+00:00,,20,0,0.0,2.58,0.14,0.15,Complete,
J26-00038,10,WC-PREP,Material Prep / Cut,0.35,0.0084,2026-01-01T10:35:41.791177+00:00,2026-01-01T12:06:31.181288+00:00,2026-01-01T11:00:33.543789+00:00,2026-01-01T12:37:43.792900+00:00,,22,0,0.31,0.82,0.15,0.43,Complete,
J26-00038,20,WC010,CNC Machining,0.4,0.0447,2026-01-01T11:35:41.791177+00:00,2026-01-01T12:36:25.562733+00:00,2026-01-01T17:48:56+00:00,2026-01-01T19:12:15+00:00,66 DMU NLX 2500,22,0,0.75,1.06,0.05,3.78,Complete,1109
J26-00038,30,WC-INSP,Inspection & Pack,0.0,0.0032,2026-01-01T12:36:25.562733+00:00,2026-01-01T13:06:27.744760+00:00,2026-01-01T19:51:22.143904+00:00,2026-01-01T22:09:08.487864+00:00,,22,0,0.0,0.34,0.06,2.12,Complete,
J26-00039,10,WC-PREP,Material Prep / Cut,0.39,0.0081,2026-01-01T12:01:19.114484+00:00,2026-01-01T13:27:17.393215+00:00,2026-01-01T12:44:06.200795+00:00,2026-01-01T14:09:26.539021+00:00,,59,0,0.04,1.79,0.19,0.07,Complete,
J26-00039,20,WC005,CNC Machining,0.34,0.065,2026-01-01T13:01:19.114484+00:00,2026-01-01T17:32:51.525866+00:00,2026-01-01T17:49:52+00:00,2026-01-01T22:35:24+00:00,22 DMU NLX 2500 old,59,1,0.96,3.77,0.2,2.6,Complete,383
J26-00039,30,WC-INSP,Inspection & Pack,0.0,0.0036,2026-01-01T17:32:51.525866+00:00,2026-01-01T19:42:42.500613+00:00,2026-01-02T04:04:56.622943+00:00,2026-01-02T04:52:02.160801+00:00,,59,0,0.0,2.5,0.08,2.47,Complete,
J26-00040,10,WC-PREP,Material Prep / Cut,0.35,0.0077,2026-01-01T16:22:44.278169+00:00,2026-01-01T18:13:40.018630+00:00,2026-01-01T17:05:26.162250+00:00,2026-01-01T18:15:33.137187+00:00,,23,0,0.13,2.02,0.08,1.09,Complete,
J26-00040,20,WC010,CNC Machining,1.62,0.0658,2026-01-01T17:22:44.278169+00:00,2026-01-01T19:56:11.098858+00:00,2026-01-01T19:23:27+00:00,2026-01-01T21:35:37+00:00,66 DMU NLX 2500,23,1,0.75,1.69,0.35,0.25,Complete,1110
J26-00040,30,WC-INSP,Inspection & Pack,0.0,0.0042,2026-01-01T19:56:11.098858+00:00,2026-01-01T21:38:20.591461+00:00,2026-01-02T02:21:55.375438+00:00,2026-01-02T04:41:59.450481+00:00,,23,0,0.0,0.59,0.17,1.73,Complete,
J26-00041,10,WC-PREP,Material Prep / Cut,0.32,0.0058,2026-01-01T14:20:50.106564+00:00,2026-01-01T15:28:12.658231+00:00,2026-01-01T14:23:26.286578+00:00,2026-01-01T16:25:40.701515+00:00,,14,1,0.31,2.18,0.16,1.44,Complete,
J26-00041,20,WC004,CNC Machining,1.53,0.0628,2026-01-01T15:20:50.106564+00:00,2026-01-01T17:10:51.790068+00:00,2026-01-01T19:35:25+00:00,2026-01-01T20:39:38+00:00,21 DOOSAN PUMA700,14,0,0.72,0.91,0.09,1.17,Complete,280
J26-00041,30,WC-INSP,Inspection & Pack,0.0,0.0065,2026-01-01T17:10:51.790068+00:00,2026-01-01T20:17:00.224139+00:00,2026-01-01T22:21:00.687392+00:00,2026-01-02T00:17:34.616899+00:00,,14,0,0.0,2.63,0.13,1.16,Complete,
J26-00042,10,WC-PREP,Material Prep / Cut,0.36,0.0059,2026-01-01T13:52:11.567615+00:00,2026-01-01T15:07:24.119331+00:00,2026-01-01T14:32:35.289231+00:00,2026-01-01T15:47:51.775655+00:00,,22,0,0.4,1.3,0.12,0.99,Complete,
J26-00042,20,WC007,CNC Machining,1.0,0.055,2026-01-01T14:52:11.567615+00:00,2026-01-01T16:16:59.690444+00:00,2026-01-01T19:37:38+00:00,2026-01-01T20:54:08+00:00,24 DOOSAN PUMA 3100L,22,0,0.54,1.19,0.04,3.82,Complete,711
J26-00042,30,WC-INSP,Inspection & Pack,0.0,0.0077,2026-01-01T16:16:59.690444+00:00,2026-01-01T19:08:04.833855+00:00,2026-01-02T02:52:51.795222+00:00,2026-01-02T04:13:11.069848+00:00,,22,0,0.0,1.58,0.18,0.53,Complete,
J26-00043,10,WC-PREP,Material Prep / Cut,0.34,0.0034,2026-01-01T13:21:14.807465+00:00,2026-01-01T13:43:56.674678+00:00,2026-01-01T13:44:24.453231+00:00,2026-01-01T14:32:26.466260+00:00,,12,0,0.1,1.07,0.27,0.0,Complete,
J26-00043,20,WC008,CNC Machining,1.74,0.0344,2026-01-01T14:21:14.807465+00:00,2026-01-01T16:16:21.929067+00:00,2026-01-01T19:41:57+00:00,2026-01-01T20:19:36+00:00,41 DMU NLX2500,12,0,2.2,0.49,0.19,3.81,Complete,816
J26-00043,30,WC-INSP,Inspection & Pack,0.0,0.0014,2026-01-01T16:16:21.929067+00:00,2026-01-01T18:46:20.647725+00:00,2026-01-01T21:24:55.177537+00:00,2026-01-01T21:42:23.966456+00:00,,12,0,0.0,2.07,0.2,1.16,Complete,
J26-00044,10,WC-PREP,Material Prep / Cut,0.24,0.006,2026-01-01T16:50:12.271541+00:00,2026-01-01T18:27:48.108419+00:00,2026-01-01T16:59:24.907835+00:00,2026-01-01T19:03:16.177511+00:00,,13,0,0.13,1.92,0.06,0.11,Complete,
J26-00044,20,WC006,CNC Machining,0.88,0.0283,2026-01-01T17:50:12.271541+00:00,2026-01-01T18:49:28.213873+00:00,2026-01-01T20:07:16+00:00,2026-01-01T20:45:28+00:00,23 DOOSAN PUMA 700,13,0,0.21,0.42,0.03,5.64,Complete,497
J26-00044,30,WC-INSP,Inspection & Pack,0.0,0.0067,2026-01-01T18:49:28.213873+00:00,2026-01-01T23:05:08.593905+00:00,2026-01-02T02:50:26.962920+00:00,2026-01-02T04:11:13.836604+00:00,,13,0,0.0,2.28,0.15,1.96,Complete,
J26-00045,10,WC-PREP,Material Prep / Cut,0.35,0.004,2026-01-01T14:35:01.511189+00:00,2026-01-01T16:24:25.280883+00:00,2026-01-01T14:47:14.395349+00:00,2026-01-01T16:31:56.564196+00:00,,11,0,0.4,1.07,0.07,1.14,Complete,
J26-00045,20,WC008,CNC Machining,0.2,0.0442,2026-01-01T15:35:01.511189+00:00,2026-01-01T16:05:25.961848+00:00,2026-01-01T20:41:21+00:00,2026-01-01T21:18:15+00:00,41 DMU NLX2500,11,0,0.33,0.56,0.15,2.49,Complete,817
J26-00045,30,WC-INSP,Inspection & Pack,0.0,0.0029,2026-01-01T16:05:25.961848+00:00,2026-01-01T18:55:11.021929+00:00,2026-01-02T06:21:00.443065+00:00,2026-01-02T06:36:28.810463+00:00,,11,0,0.0,2.09,0.1,1.09,Complete,
J26-00046,10,WC-PREP,Material Prep / Cut,0.38,0.006,2026-01-01T19:38:56.238452+00:00,2026-01-01T20:54:16.123954+00:00,2026-01-01T19:56:03.636269+00:00,2026-01-01T21:04:03.051167+00:00,,8,0,0.29,1.03,0.01,1.26,Complete,
J26-00046,20,WC004,CNC Machining,0.25,0.0514,2026-01-01T20:38:56.238452+00:00,2026-01-01T20:33:30.507978+00:00,2026-01-01T21:00:44+00:00,2026-01-01T21:36:22+00:00,21 DOOSAN PUMA700,8,0,0.86,0.53,0.0,4.22,Complete,281
J26-00046,30,WC-INSP,Inspection & Pack,0.0,0.0026,2026-01-01T20:33:30.507978+00:00,2026-01-02T00:13:49.418341+00:00,2026-01-02T09:14:57.107140+00:00,2026-01-02T10:40:28.733328+00:00,,8,0,0.0,1.84,0.19,0.16,Complete,
J26-00047,10,WC-PREP,Material Prep / Cut,0.22,0.0095,2026-01-01T14:11:36.674505+00:00,2026-01-01T14:49:08.211910+00:00,2026-01-01T14:30:59.133071+00:00,2026-01-01T15:41:48.956099+00:00,,40,0,0.1,0.98,0.03,0.5,Complete,
J26-00047,20,WC006,CNC Machining,1.11,0.0278,2026-01-01T15:11:36.674505+00:00,2026-01-01T17:19:04.013897+00:00,2026-01-01T21:01:24+00:00,2026-01-01T23:02:31+00:00,23 DOOSAN PUMA 700,40,0,0.6,1.1,0.08,2.29,Complete,498
J26-00047,30,WC-INSP,Inspection & Pack,0.0,0.0061,2026-01-01T17:19:04.013897+00:00,2026-01-01T18:20:26.307393+00:00,2026-01-02T10:49:35.539999+00:00,2026-01-02T13:13:26.947174+00:00,,40,0,0.0,2.56,0.12,2.97,Complete,
J26-00048,10,WC-PREP,Material Prep / Cut,0.31,0.0057,2026-01-01T15:52:57.348127+00:00,2026-01-01T16:54:51.241595+00:00,2026-01-01T15:57:06.005311+00:00,2026-01-01T17:28:03.406053+00:00,,57,0,0.28,1.01,0.17,0.68,Complete,
J26-00048,20,WC007,CNC Machining,1.38,0.0178,2026-01-01T16:52:57.348127+00:00,2026-01-01T18:53:14.355924+00:00,2026-01-01T21:17:51+00:00,2026-01-01T22:39:10+00:00,24 DOOSAN PUMA 3100L,57,1,0.88,1.19,0.27,3.5,Complete,712
J26-00048,30,WC-INSP,Inspection & Pack,0.0,0.001,2026-01-01T18:53:14.355924+00:00,2026-01-01T20:10:14.479064+00:00,2026-01-02T04:57:42.668685+00:00,2026-01-02T05:51:37.874303+00:00,,57,0,0.0,1.55,0.12,0.64,Complete,
J26-00049,10,WC-PREP,Material Prep / Cut,0.17,0.0064,2026-01-01T15:25:06.810632+00:00,2026-01-01T17:24:43.935826+00:00,2026-01-01T15:55:17.634551+00:00,2026-01-01T18:06:47.059315+00:00,,20,0,0.26,1.85,0.02,1.37,Complete,
J26-00049,20,WC008,CNC Machining,1.0,0.0269,2026-01-01T16:25:06.810632+00:00,2026-01-01T17:22:02.963135+00:00,2026-01-01T21:37:06+00:00,2026-01-01T22:18:46+00:00,41 DMU NLX2500,20,0,0.77,0.56,0.01,0.46,Complete,818
J26-00049,30,WC-INSP,Inspection & Pack,0.0,0.004,2026-01-01T17:22:02.963135+00:00,2026-01-01T18:50:11.542113+00:00,2026-01-02T09:14:48.469920+00:00,2026-01-02T10:26:25.467094+00:00,,20,0,0.0,1.98,0.07,1.0,Complete,
J26-00050,10,WC-PREP,Material Prep / Cut,0.38,0.0025,2026-01-01T20:31:31.800547+00:00,2026-01-01T21:55:45.653173+00:00,2026-01-01T21:08:38.607288+00:00,2026-01-01T22:13:18.232370+00:00,,17,0,0.01,0.87,0.15,0.08,Complete,
J26-00050,20,WC010,CNC Machining,1.58,0.0544,2026-01-01T21:31:31.800547+00:00,2026-01-01T23:53:47.981376+00:00,2026-01-01T21:46:14+00:00,2026-01-01T23:07:28+00:00,66 DMU NLX 2500,17,1,0.7,1.06,0.2,5.56,Complete,1111
J26-00050,30,WC-INSP,Inspection & Pack,0.0,0.0039,2026-01-01T23:53:47.981376+00:00,2026-01-02T03:20:41.795551+00:00,2026-01-02T00:23:20.987022+00:00,2026-01-02T02:43:46.549561+00:00,,17,0,0.0,0.68,0.03,0.21,Complete,
J26-00051,10,WC-PREP,Material Prep / Cut,0.2,0.0062,2026-01-01T18:29:12.087941+00:00,2026-01-01T20:11:44.780152+00:00,2026-01-01T19:04:57.199152+00:00,2026-01-01T21:04:48.535721+00:00,,1,0,0.18,1.09,0.0,0.44,Complete,
J26-00051,20,WC004,CNC Machining,1.72,0.0583,2026-01-01T19:29:12.087941+00:00,2026-01-01T20:36:53.238812+00:00,2026-01-01T21:46:26+00:00,2026-01-01T21:51:58+00:00,21 DOOSAN PUMA700,1,0,0.15,0.09,0.29,2.31,Complete,282
J26-00051,30,WC-INSP,Inspection & Pack,0.0,0.0062,2026-01-01T20:36:53.238812+00:00,2026-01-02T00:59:53.391676+00:00,2026-01-02T03:44:19.062596+00:00,2026-01-02T05:08:29.517205+00:00,,1,0,0.0,2.57,0.06,1.62,Complete,
J26-00052,10,WC-PREP,Material Prep / Cut,0.11,0.0096,2026-01-01T15:46:48.600139+00:00,2026-01-01T17:03:30.105589+00:00,2026-01-01T16:18:09.493771+00:00,2026-01-01T17:33:14.639090+00:00,,9,1,0.18,2.16,0.15,0.17,Complete,
J26-00052,20,WC004,CNC Machining,0.86,0.0639,2026-01-01T16:46:48.600139+00:00,2026-01-01T18:03:00.700561+00:00,2026-01-01T22:03:26+00:00,2026-01-01T22:44:01+00:00,21 DOOSAN PUMA700,9,0,0.37,0.6,0.31,4.07,Complete,283
J26-00052,30,WC-INSP,Inspection & Pack,0.0,0.0064,2026-01-01T18:03:00.700561+00:00,2026-01-01T21:18:04.353517+00:00,2026-01-02T08:00:34.026360+00:00,2026-01-02T10:52:24.562010+00:00,,9,0,0.0,2.22,0.08,2.66,Complete,
J26-00053,10,WC-PREP,Material Prep / Cut,0.26,0.0099,2026-01-01T17:17:30.089330+00:00,2026-01-01T19:01:59.407979+00:00,2026-01-01T17:37:46.381473+00:00,2026-01-01T19:32:47.533536+00:00,,3,1,0.09,2.09,0.01,0.67,Complete,
J26-00053,20,WC005,CNC Machining,0.86,0.0447,2026-01-01T18:17:30.089330+00:00,2026-01-01T18:23:33.170323+00:00,2026-01-01T22:49:34+00:00,2026-01-01T23:08:04+00:00,22 DMU NLX 2500 old,3,0,0.86,0.18,0.24,4.24,Complete,384
J26-00053,30,WC-INSP,Inspection & Pack,0.0,0.0013,2026-01-01T18:23:33.170323+00:00,2026-01-01T20:28:02.278343+00:00,2026-01-02T03:37:41.553279+00:00,2026-01-02T04:51:45.931174+00:00,,3,0,0.0,1.34,0.17,2.53,Complete,
J26-00054,10,WC-PREP,Material Prep / Cut,0.19,0.0053,2026-01-01T19:09:38.970161+00:00,2026-01-01T20:44:59.565988+00:00,2026-01-01T19:41:43.469887+00:00,2026-01-01T21:08:09.929162+00:00,,13,0,0.07,1.44,0.26,1.3,Complete,
J26-00054,20,WC008,CNC Machining,0.76,0.0136,2026-01-01T20:09:38.970161+00:00,2026-01-01T20:19:54.840923+00:00,2026-01-01T22:53:46+00:00,2026-01-01T23:04:56+00:00,41 DMU NLX2500,13,0,0.69,0.19,0.29,4.47,Complete,820
J26-00054,30,WC-INSP,Inspection & Pack,0.0,0.0019,2026-01-01T20:19:54.840923+00:00,2026-01-01T22:49:45.359775+00:00,2026-01-02T05:46:38.465631+00:00,2026-01-02T07:36:51.919980+00:00,,13,0,0.0,3.08,0.09,1.65,Complete,
J26-00055,10,WC-PREP,Material Prep / Cut,0.3,0.0046,2026-01-01T20:51:48.675799+00:00,2026-01-01T21:13:47.229241+00:00,2026-01-01T21:32:13.057604+00:00,2026-01-01T22:07:04.454721+00:00,,2,0,0.36,2.19,0.25,1.27,Complete,
J26-00055,20,WC004,CNC Machining,1.4,0.0447,2026-01-01T21:51:48.675799+00:00,2026-01-01T22:36:20.097633+00:00,2026-01-01T22:55:04+00:00,2026-01-01T23:00:35+00:00,21 DOOSAN PUMA700,2,0,0.99,0.09,0.03,0.57,Complete,284
J26-00055,30,WC-INSP,Inspection & Pack,0.0,0.0062,2026-01-01T22:36:20.097633+00:00,2026-01-02T02:44:08.071492+00:00,2026-01-02T10:59:47.160840+00:00,2026-01-02T12:06:39.684474+00:00,,2,0,0.0,3.19,0.05,0.12,Complete,
J26-00056,10,WC-PREP,Material Prep / Cut,0.27,0.0089,2026-01-01T16:23:54.282179+00:00,2026-01-01T17:40:56.784007+00:00,2026-01-01T16:40:57.926857+00:00,2026-01-01T18:03:14.133404+00:00,,24,0,0.25,1.19,0.13,0.74,Complete,
J26-00056,20,WC004,CNC Machining,1.2,0.0214,2026-01-01T17:23:54.282179+00:00,2026-01-01T18:41:21.362176+00:00,2026-01-01T23:26:58+00:00,2026-01-02T00:00:33+00:00,21 DOOSAN PUMA700,24,1,0.19,0.51,0.34,2.77,Complete,285
J26-00056,30,WC-INSP,Inspection & Pack,0.0,0.0076,2026-01-01T18:41:21.362176+00:00,2026-01-01T22:56:13.238986+00:00,2026-01-02T11:17:18.053413+00:00,2026-01-02T12:53:58.411350+00:00,,24,0,0.0,2.79,0.02,2.78,Complete,
J26-00057,10,WC-PREP,Material Prep / Cut,0.29,0.0026,2026-01-01T19:17:07.809202+00:00,2026-01-01T21:00:10.615942+00:00,2026-01-01T19:50:27.333955+00:00,2026-01-01T21:05:52.286331+00:00,,7,0,0.28,0.43,0.07,1.37,Complete,
J26-00057,20,WC008,CNC Machining,0.47,0.0361,2026-01-01T20:17:07.809202+00:00,2026-01-01T20:25:26.087758+00:00,2026-01-01T23:27:38+00:00,2026-01-01T23:45:47+00:00,41 DMU NLX2500,7,0,0.24,0.3,0.28,3.58,Complete,821
J26-00057,30,WC-INSP,Inspection & Pack,0.0,0.0058,2026-01-01T20:25:26.087758+00:00,2026-01-01T22:36:48.233735+00:00,2026-01-02T05:46:55.070236+00:00,2026-01-02T08:42:55.034944+00:00,,7,0,0.0,2.85,0.03,0.6,Complete,
J26-00058,10,WC-PREP,Material Prep / Cut,0.18,0.0084,2026-01-01T22:07:20.392477+00:00,2026-01-01T23:10:11.604254+00:00,2026-01-01T22:22:01.278056+00:00,2026-01-01T23:28:09.384399+00:00,,18,0,0.05,0.79,0.11,1.01,Complete,
J26-00058,20,WC006,CNC Machining,0.96,0.0167,2026-01-01T23:07:20.392477+00:00,2026-01-02T00:09:43.198781+00:00,2026-01-01T23:30:32+00:00,2026-01-01T23:51:25+00:00,23 DOOSAN PUMA 700,18,0,1.05,0.3,0.03,1.26,Complete,499
J26-00058,30,WC-INSP,Inspection & Pack,0.0,0.0034,2026-01-02T00:09:43.198781+00:00,2026-01-02T04:33:10.673315+00:00,2026-01-02T09:33:54.821261+00:00,2026-01-02T10:10:35.794251+00:00,,18,0,0.0,0.45,0.1,0.91,Complete,
J26-00059,10,WC-PREP,Material Prep / Cut,0.16,0.0059,2026-01-01T17:55:49.249103+00:00,2026-01-01T18:51:42.628750+00:00,2026-01-01T18:29:11.681023+00:00,2026-01-01T19:21:15.877405+00:00,,51,0,0.34,0.99,0.26,0.61,Complete,
J26-00059,20,WC010,CNC Machining,1.12,0.05,2026-01-01T18:55:49.249103+00:00,2026-01-01T22:41:39.413303+00:00,2026-01-01T23:36:03+00:00,2026-01-02T03:10:43+00:00,66 DMU NLX 2500,51,1,0.59,2.74,0.3,0.76,Complete,1112
J26-00059,30,WC-INSP,Inspection & Pack,0.0,0.0022,2026-01-01T22:41:39.413303+00:00,2026-01-02T01:44:56.595853+00:00,2026-01-02T05:32:08.310126+00:00,2026-01-02T08:23:58.873969+00:00,,51,0,0.0,1.67,0.13,0.69,Complete,
J26-00060,10,WC-PREP,Material Prep / Cut,0.26,0.0067,2026-01-01T22:04:28.166099+00:00,2026-01-01T23:15:31.019353+00:00,2026-01-01T22:38:17.691763+00:00,2026-01-01T23:52:55.539543+00:00,,85,0,0.02,1.02,0.07,0.4,Complete,
J26-00060,20,WC005,CNC Machining,0.79,0.0292,2026-01-01T23:04:28.166099+00:00,2026-01-02T02:20:03.264075+00:00,2026-01-01T23:41:01+00:00,2026-01-02T03:20:57+00:00,22 DMU NLX 2500 old,85,1,0.15,2.85,0.22,1.2,Complete,385
J26-00060,30,WC-INSP,Inspection & Pack,0.0,0.0076,2026-01-02T02:20:03.264075+00:00,2026-01-02T07:05:06.848936+00:00,2026-01-02T06:52:35.601164+00:00,2026-01-02T07:44:25.415026+00:00,,85,0,0.0,2.97,0.16,1.77,Complete,
J26-00061,10,WC-PREP,Material Prep / Cut,0.23,0.0039,2026-01-01T17:47:53.470905+00:00,2026-01-01T18:08:26.297477+00:00,2026-01-01T17:50:07.429713+00:00,2026-01-01T18:51:54.851310+00:00,,380,0,0.24,0.83,0.05,0.57,Complete,
J26-00061,20,WC004,CNC Machining,0.95,0.0133,2026-01-01T18:47:53.470905+00:00,2026-01-02T00:51:16.440959+00:00,2026-01-02T00:12:47+00:00,2026-01-02T05:27:33+00:00,21 DOOSAN PUMA700,380,3,0.62,5.18,0.3,0.75,Complete,286
J26-00061,30,WC-INSP,Inspection & Pack,0.0,0.0057,2026-01-02T00:51:16.440959+00:00,2026-01-02T03:54:02.102147+00:00,2026-01-02T14:43:56.725330+00:00,2026-01-02T15:35:45.013245+00:00,,380,0,0.0,1.36,0.01,0.06,Complete,
J26-00062,10,WC-PREP,Material Prep / Cut,0.14,0.0045,2026-01-01T21:29:12.275739+00:00,2026-01-01T22:15:34.426171+00:00,2026-01-01T22:07:26.018121+00:00,2026-01-01T22:20:54.789144+00:00,,9,2,0.22,2.17,0.28,0.68,Complete,
J26-00062,20,WC008,CNC Machining,0.64,0.0536,2026-01-01T22:29:12.275739+00:00,2026-01-01T23:29:27.943747+00:00,2026-01-02T00:27:29+00:00,2026-01-02T00:59:18+00:00,41 DMU NLX2500,9,0,1.3,0.49,0.08,0.99,Complete,823
J26-00062,30,WC-INSP,Inspection & Pack,0.0,0.0029,2026-01-01T23:29:27.943747+00:00,2026-01-02T01:31:39.033115+00:00,2026-01-02T03:52:05.540519+00:00,2026-01-02T06:03:23.677536+00:00,,9,0,0.0,2.94,0.04,0.02,Complete,
J26-00063,10,WC-PREP,Material Prep / Cut,0.26,0.0043,2026-01-02T00:26:40.159100+00:00,2026-01-02T01:59:37.905286+00:00,2026-01-02T00:48:50.771978+00:00,2026-01-02T02:17:37.696737+00:00,,11,0,0.17,0.61,0.03,0.82,Complete,
J26-00063,20,WC008,CNC Machining,0.68,0.0156,2026-01-02T01:26:40.159100+00:00,2026-01-02T01:43:21.105377+00:00,2026-01-02T02:11:38+00:00,2026-01-02T02:22:48+00:00,41 DMU NLX2500,11,0,0.69,0.19,0.29,3.95,Complete,825
J26-00063,30,WC-INSP,Inspection & Pack,0.0,0.005,2026-01-02T01:43:21.105377+00:00,2026-01-02T05:10:44.999448+00:00,2026-01-02T13:33:31.172298+00:00,2026-01-02T16:03:26.660952+00:00,,11,0,0.0,1.4,0.07,0.03,Complete,
J26-00064,10,WC-PREP,Material Prep / Cut,0.31,0.0057,2026-01-01T18:59:34.443638+00:00,2026-01-01T19:22:57.367016+00:00,2026-01-01T19:09:46.052028+00:00,2026-01-01T19:59:47.660119+00:00,,5,0,0.23,0.98,0.25,1.23,Complete,
J26-00064,20,WC008,CNC Machining,0.67,0.045,2026-01-01T19:59:34.443638+00:00,2026-01-01T20:36:21.669016+00:00,2026-01-02T02:33:40+00:00,2026-01-02T02:51:49+00:00,41 DMU NLX2500,5,0,1.09,0.3,0.19,2.1,Complete,826
J26-00064,30,WC-INSP,Inspection & Pack,0.0,0.0033,2026-01-01T20:36:21.669016+00:00,2026-01-01T22:02:48.430870+00:00,2026-01-02T07:12:51.583211+00:00,2026-01-02T09:40:13.185630+00:00,,5,0,0.0,1.6,0.1,2.52,Complete,
J26-00065,10,WC-PREP,Material Prep / Cut,0.21,0.0064,2026-01-02T00:04:14.841961+00:00,2026-01-02T00:30:04.876617+00:00,2026-01-02T00:22:23.502903+00:00,2026-01-02T01:20:05.995055+00:00,,5,1,0.24,1.01,0.08,0.16,Complete,
J26-00065,20,WC010,CNC Machining,1.75,0.0361,2026-01-02T01:04:14.841961+00:00,2026-01-02T02:38:28.020218+00:00,2026-01-02T05:00:22+00:00,2026-01-02T05:12:50+00:00,66 DMU NLX 2500,5,0,0.37,0.21,0.27,3.95,Complete,1113
J26-00065,30,WC-INSP,Inspection & Pack,0.0,0.0023,2026-01-02T02:38:28.020218+00:00,2026-01-02T03:50:48.386044+00:00,2026-01-02T06:03:18.671633+00:00,2026-01-02T07:21:42.885533+00:00,,5,0,0.0,0.33,0.08,0.5,Complete,
J26-00066,10,WC-PREP,Material Prep / Cut,0.23,0.004,2026-01-01T22:15:17.317756+00:00,2026-01-01T23:24:20.238929+00:00,2026-01-01T22:39:55.490779+00:00,2026-01-01T23:40:48.023508+00:00,,1,1,0.09,1.98,0.17,1.24,Complete,
J26-00066,20,WC009,CNC Machining,1.37,0.05,2026-01-01T23:15:17.317756+00:00,2026-01-01T23:52:38.337123+00:00,2026-01-02T05:01:34+00:00,2026-01-02T05:07:29+00:00,65 DMU NLX 2500,1,0,0.15,0.09,0.29,4.18,Complete,972
